assay_id,uniprot_id,taxon,coarse_selection_type,seed,fold,split,model,calibration_method,nominal_coverage,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,observed_coverage,mean_interval_width,median_interval_width,position_coverage_mean,position_coverage_p10,position_coverage_min,covered_positions,normalized_mean_interval_width,fit_rows,calibration_rows,test_rows,excluded_rows,exact_variant_overlap,shared_position_count
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.5006879528378699,0.9993283327051976,0.8216574758703731,-1.1225365097772224,0.1,0.17647058823529413,-0.23620572956697572,0.48361983877941234,1.79908350175687,0.2754491017964072,0.9094899471272572,0.9094899471272573,0.27063027940220924,0.0,0.0,9,1.11024909511605,401,101,167,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.6564394550609713,0.7513740756875249,0.5811686332862201,0.12289914239531974,0.1,0.3333333333333333,-0.1303735718523706,0.8857206703473333,0.24994454115424644,0.4788732394366197,0.8809511108177316,0.8809511108177315,0.45531380193402904,0.11176470588235295,0.058823529411764705,9,1.1351982385281951,421,106,142,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.027438618670570236,0.9538314321699217,0.7885750755213314,-0.00025292260593912097,0.1,0.0,-0.5792432193069251,0.5525620049113759,0.30595850860591556,0.35398230088495575,1.0037450978667497,1.0037450978667497,0.35335097001763666,0.13333333333333333,0.0,9,1.3651005028576837,444,112,113,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.32418109951495655,0.7262645622590286,0.5714267314974618,-0.07293809118632066,0.1,0.42857142857142855,-0.2795290162314144,0.7621857984215602,0.0,0.5522388059701493,0.9760540664266415,0.9760540664266415,0.5005862286435041,0.16000000000000003,0.0,9,1.2004334576377886,428,107,134,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.06503260363297625,1.0290281988369654,0.8721432714016187,-1.313771751346171,0.1,0.0,-0.3510970849163056,0.37235987067183834,0.41495847991246243,0.34513274336283184,1.1689902189818142,1.168990218981814,0.3699229691876751,0.0,0.0,8,1.5091999548771686,444,112,113,0,0,0
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.355869968154472,0.5486458652561429,0.4755824096159369,-1.058344250119772,0.1,0.15151515151515152,0.7586969696969696,0.7964081531250907,0.5491439324959354,0.3282674772036474,0.6833426799774172,0.683342679977417,0.32717948717948714,0.0,0.0,65,1.7410366650768212,992,249,329,0,0,0
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.47032701239961006,0.4719126695417549,0.38275229281146506,-0.4656833411551704,0.1,0.3333333333333333,0.8003666666666666,0.5922524611467793,0.5079531162450402,0.5238095238095238,0.7223406610488893,0.7223406610488892,0.5350549450549451,0.0,0.0,65,1.8527777261963383,1020,256,294,0,0,0
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.31239346723283634,0.44560483324491384,0.3572602127739724,-0.47409778793744906,0.1,0.20689655172413793,0.33762068965517245,0.07165324885336935,0.21252393923503438,0.5921985815602837,0.7039931807518006,0.7039931807518005,0.6014880952380952,0.15000000000000002,0.0,64,1.8179101843470684,1030,258,282,0,0,0
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.3963850876351939,0.3575249195406961,0.2908254160138195,0.12048183755292285,0.1,0.2647058823529412,0.9175,0.9520440226337243,0.0,0.6498516320474778,0.6751225900650023,0.6751225900650024,0.6536458333333333,0.21666666666666679,0.0,64,1.7299675998192654,986,247,337,0,0,0
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.38642476262237807,0.36396965405039733,0.2990272256157747,0.08378186316327452,0.1,0.2727272727272727,0.613,0.5762141191725229,0.1709415442734843,0.5975609756097561,0.686785725593567,0.686785725593567,0.5917410714285714,0.16666666666666666,0.0,64,1.743050445299423,993,249,328,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.5736876473789226,0.7415181389508166,0.5923645835747543,-0.46182678170026636,0.1,0.4666666666666667,0.07267715186700456,0.9561974947843903,0.026188271698809103,0.7315436241610739,1.6593072481364932,1.6593072481364937,0.7253411306042885,0.4377777777777778,0.05555555555555555,9,1.8747343147949722,388,98,149,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.22358497117855405,1.0525098529438952,0.817423356961123,-0.15972171117361267,0.1,0.16666666666666666,-0.05642255375485835,0.6935221422140647,0.0,0.4583333333333333,1.2056057837278222,1.205605783727822,0.42072460563172637,0.1,0.0,9,1.4758196165070994,412,103,120,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.7529551013966701,0.7106970133526631,0.5861176601575817,0.4397419717400475,0.1,0.5833333333333334,0.3129758827129711,1.1202751841426806,0.0,0.6608695652173913,1.3968530885257466,1.3968530885257469,0.6665275084392731,0.4564102564102564,0.4444444444444444,8,1.6800774500294513,416,104,115,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.01947903248890797,0.9705657634453682,0.7873327713954241,-0.4789163776944232,0.1,0.0,-0.5367987043961794,0.10387661325076737,0.8353185346609805,0.5441176470588235,1.4312085535890908,1.4312085535890908,0.5405529755761953,0.18666666666666668,0.0,8,1.6923977499479042,399,100,136,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.7058786396275546,0.6477792946292543,0.4775545750023471,0.45633894183300494,0.1,0.4166666666666667,-0.014480230961966064,0.6958348747762005,0.8378257871499545,0.7565217391304347,1.3164688477890532,1.3164688477890527,0.6905783146591971,0.25,0.25,8,1.5644724535354837,416,104,115,0,0,0
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,-0.009456628020181462,0.12320484995283032,0.10240284682509981,-1.346157422430489,0.1,0.14516129032258066,-0.08196211576524225,0.1661778856516442,3.7827508943159045,0.44768856447688565,0.1657864219294887,0.16578642192948867,0.4380946658884654,0.06538461538461539,0.0,73,1.990113789831774,4130,1033,1233,0,0,0
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.31460242931499205,0.09772661591983868,0.07182343290816687,-0.3768110146660433,0.1,0.13178294573643412,-0.056378321025971,0.36541186143365934,2.7768033010018245,0.6703039750584567,0.16475889882791317,0.16475889882791317,0.6687579672025578,0.3623529411764706,0.0,73,1.9946246039607656,4090,1023,1283,0,0,0
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.10262249826705565,0.10789969577667478,0.08852644734919828,-0.778833489483858,0.1,0.031496062992125984,-0.0826745484025619,0.08047406297664934,3.7707742834063085,0.5094637223974764,0.16543120051741048,0.16543120051741045,0.5173751360320977,0.09824561403508772,0.0,73,1.9684157379156162,4102,1026,1268,0,0,0
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.29604610683029897,0.09162843127767759,0.07574502833374949,-0.3498245472067678,0.1,0.24615384615384617,-0.0504113578155203,0.6376745685797564,3.200035264040872,0.6127790608160123,0.1726744872725172,0.17267448727251716,0.6113222534683368,0.3192982456140351,0.10526315789473684,73,2.055323212665907,4077,1020,1299,0,0,0
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.32514124510294956,0.1612674936670205,0.13023032455944522,-2.3584057074235703,0.1,0.08333333333333333,-0.06429994554323398,0.03278231492900321,1.6723962944218749,0.37547600913937546,0.17164657333249292,0.1716465733324929,0.3734781705079693,0.0,0.0,72,2.1285369292713963,4066,1017,1313,0,0,0
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.23139253969403142,0.177364924821045,0.14384880878019857,-0.3896399083361952,0.1,0.1865671641791045,-0.057836088809233986,0.368582278599752,0.3458983251345374,0.5366218236173393,0.26824735189176446,0.2682473518917645,0.5366660507029055,0.15789473684210525,0.0,73,2.0152987694012037,4344,1087,1338,0,0,0
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.2646196135564632,0.12237729876645012,0.09642252202675143,0.02398027769798794,0.1,0.2647058823529412,-0.021986405972017682,0.6369777827418112,0.8033333192193691,0.7536873156342183,0.27510386853401847,0.27510386853401836,0.7526994359387591,0.5321637426900585,0.21052631578947367,73,1.9496303641177104,4330,1083,1356,0,0,0
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.16108719312125752,0.16989271806161163,0.13712166218895236,-0.49663236865203597,0.1,0.125,-0.041835671713037335,0.1754323289486334,0.43152386696577705,0.565121412803532,0.27474561326509894,0.27474561326509894,0.5636357883696618,0.16862745098039214,0.0,73,1.9941224625605638,4328,1082,1359,0,0,0
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.13458638351475474,0.1437043093053292,0.11498442266325253,-0.23353653410474373,0.1,0.06569343065693431,-0.04731409001255852,0.07461081088161553,1.4861200136434753,0.6483113069016153,0.2707734140595708,0.27077341405957084,0.6475144431721257,0.32321981424148605,0.10526315789473684,73,1.9330414517778813,4325,1082,1362,0,0,0
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.27565033082853996,0.164802221866753,0.13196505976588685,-0.5038185270478557,0.1,0.19852941176470587,0.00885233366830261,0.4659654020584535,0.0,0.5878877400295421,0.2658027627774489,0.26580276277744885,0.588122718629362,0.2631578947368421,0.0,72,1.923705377350181,4332,1083,1354,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.09275061196907398,0.9221725380260014,0.7188145705489509,-0.8269660526753999,0.1,0.08609271523178808,0.40917631232755114,0.11309720168015458,1.0353088226223661,0.6708860759493671,1.725339696579585,1.725339696579585,0.6708860759493668,0.25263157894736843,0.0,79,1.6811570210157567,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.40921781218202513,0.8920849146806107,0.6936043427909921,0.1037495083206168,0.1,0.10596026490066225,0.1979133555168713,0.397423598506798,1.1506437345787832,0.6588940706195869,1.6266436534201536,1.626643653420154,0.6588940706195868,0.3684210526315789,0.10526315789473684,79,1.664348885083862,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.30530740713470206,0.9835337260304317,0.8112726051880212,0.0025469165480765943,0.1,0.18543046357615894,0.26008257277665836,0.5600436310724158,0.04904959522075218,0.4983344437041972,1.4948038726916861,1.4948038726916861,0.49833444370419727,0.21052631578947367,0.05263157894736842,79,1.5575594363367598,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.2242023773628379,1.1760722276635538,0.9132260296303062,-0.2602669660488566,0.1,0.087248322147651,-0.17694891610442445,0.15193909302629774,0.20250026169156826,0.529689608636977,1.5841244743587772,1.5841244743587772,0.529689608636977,0.05263157894736842,0.0,78,1.6856015951999694,4788,1197,1482,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.24148744292219979,0.8882019885110753,0.7102412565237808,-0.4663183990888471,0.1,0.18120805369127516,0.9917575998390361,0.385045196733162,0.028918528409126846,0.6417004048582996,1.6119215888211937,1.6119215888211937,0.6417004048582995,0.15789473684210525,0.0,78,1.6614440075492771,4788,1197,1482,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.10816515408561637,0.9323458763318481,0.7314279050003246,-0.8659992807663399,0.1,0.11258278145695365,0.35643160946429164,0.10991486599874814,3.6183342060098864,0.6495669553630913,1.645066101313881,1.6450661013138812,0.6495669553630912,0.2631578947368421,0.05263157894736842,79,1.578917935867245,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.25730704164378654,0.9362048158181103,0.7530320256771507,-0.17973793616314637,0.1,0.11920529801324503,-0.1484070922064699,0.2900229684028881,0.0,0.6022651565622918,1.6517989737043381,1.651798973704338,0.6022651565622916,0.2631578947368421,0.15789473684210525,79,1.67079587383647,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.2986701772719652,0.8717044910293311,0.6819377501784148,-0.11830914658530411,0.1,0.24503311258278146,0.14906574835770864,0.6243369816007911,0.0,0.6835443037974683,1.6371321949134419,1.6371321949134416,0.6835443037974682,0.4105263157894737,0.05263157894736842,79,1.630966913214679,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.29432061570717144,0.9859391748677558,0.7688593910472147,-0.5103390578874027,0.1,0.087248322147651,-0.1689145980812342,0.153385428851505,1.1221581944437526,0.6423751686909581,1.7360952339170077,1.7360952339170077,0.6423751686909581,0.19473684210526315,0.0,78,1.706081530423926,4788,1197,1482,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.008198865228522237,1.3858000089409153,1.119165016176239,-0.7887177770373726,0.1,0.053691275167785234,0.8489000541195225,-0.07077163541648777,1.4745411537476543,0.41970310391363025,1.6186680355977292,1.6186680355977296,0.41970310391363025,0.05263157894736842,0.0,78,1.9035289263858206,4788,1197,1482,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Human,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.012559946320952284,0.8237118702500652,0.6507221905352615,-2.201091567778641,0.1,0.11920529801324503,0.5399041125858746,0.07592359510936204,0.15895341900182913,0.6349100599600267,1.425926893407022,1.4259268934070222,0.6349100599600266,0.14736842105263162,0.0,79,1.2929256634690256,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Human,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.5662159430330956,0.866379744312977,0.6936407244931869,-0.02196870109038862,0.1,0.23178807947019867,0.36147639954304983,0.8757710216330924,0.052707422210930104,0.5516322451698867,1.3459074012723224,1.3459074012723224,0.5516322451698866,0.10526315789473684,0.0,79,1.2828971776325075,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Human,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.2513574137437004,0.9464839255621603,0.7862080108651466,-0.4302320766524492,0.1,0.23841059602649006,-0.3060906539264512,0.49915540190235114,0.1647666771264913,0.46502331778814127,1.356219677173764,1.356219677173764,0.4650233177881413,0.10526315789473684,0.0,79,1.338326258394927,4772,1194,1501,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Human,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.6045541305629477,1.1220430040376215,0.9135245955478256,-0.04539253871472271,0.1,0.46308724832214765,0.793042899333914,1.2227437465016096,1.6692220810780036,0.38461538461538464,1.2776154243580657,1.277615424358066,0.3846153846153845,0.0368421052631579,0.0,78,1.2988586146960321,4788,1197,1482,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Human,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,-0.28020091791952884,1.363460492916918,1.1088034141111827,-5.0123219155797765,0.1,0.026845637583892617,0.7038267948871675,-0.6073152500244509,1.1285715183902307,0.3481781376518219,1.3551533787903662,1.3551533787903667,0.3481781376518218,0.0,0.0,78,1.4056084627253569,4788,1197,1482,0,0,0
P53_HUMAN_Kotler_2018,P53_HUMAN,Human,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.4985433920917792,1.111499546891899,0.9306617712369829,0.21234703665256793,0.1,0.1875,2.4923262479425,0.9634402916120175,0.0,0.6645161290322581,2.382759370696334,2.3827593706963333,0.7036340852130326,0.3333333333333333,0.0,38,2.0568332621098624,714,179,155,0,0,0
P53_HUMAN_Kotler_2018,P53_HUMAN,Human,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.35405953653832706,1.149124139435528,0.9537199991959474,0.10383273503099699,0.1,0.21739130434782608,2.1425723248595996,0.4985283937690414,0.0,0.611353711790393,2.1509053638367415,2.150905363836741,0.6073099415204679,0.3333333333333333,0.16666666666666666,38,1.8592532399364654,655,164,229,0,0,0
P53_HUMAN_Kotler_2018,P53_HUMAN,Human,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.36449244121534236,1.0490487584600525,0.8447080584067853,0.15346487087041794,0.1,0.09523809523809523,1.9007353105581906,0.22497246420825437,0.39630761510719653,0.7058823529411765,2.2743347918432026,2.274334791843203,0.6964912280701756,0.20000000000000004,0.0,38,1.9290343076835186,675,169,204,0,0,0
P53_HUMAN_Kotler_2018,P53_HUMAN,Human,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.49750709682191824,1.0513401749601532,0.8377566236603753,0.12606389195478063,0.1,0.125,1.7490140668903582,0.549550996461582,0.5155677085710468,0.7574468085106383,2.562667978737302,2.562667978737302,0.7652939166097061,0.4,0.16666666666666666,38,2.1624439615619484,650,163,235,0,0,0
P53_HUMAN_Kotler_2018,P53_HUMAN,Human,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.28049831436999584,1.1904225801936308,0.9712059655786753,-0.2906854622785906,0.1,0.21739130434782608,1.5593635060221565,0.6001703412737381,0.9503310811435783,0.5822222222222222,2.064411393308287,2.064411393308288,0.5945488721804512,0.10000000000000002,0.0,38,1.718113281853142,658,165,225,0,0,0
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.4800878544728603,0.5841573380021413,0.47554603887641417,-0.031302946456772895,0.1,0.2903225806451613,0.24545564367741934,1.1152553339313094,0.33292075973615926,0.49174917491749176,0.8213705428312074,0.8213705428312073,0.49049707602339176,0.1608187134502924,0.10526315789473684,16,1.3276443092784282,972,244,303,0,0,0
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.35037032607488533,0.6876284964356332,0.5430004096279386,-0.36431325272162063,0.1,0.0967741935483871,-0.03795345925806451,0.5769144961116859,0.2975980005384454,0.4934210526315789,0.9179827567588805,0.9179827567588806,0.4934210526315789,0.05263157894736842,0.0,16,1.4940804297971424,972,243,304,0,0,0
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.6626426232102797,0.50777617214761,0.4124126566389311,0.2505489045261948,0.1,0.2903225806451613,0.17048640412903224,0.8660642255749228,0.0,0.5723684210526315,0.836899459584015,0.836899459584015,0.5723684210526315,0.2894736842105263,0.21052631578947367,16,1.3610659758226413,972,243,304,0,0,0
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.33401404419993336,0.6876770383242329,0.5787998782036731,-0.09585147966831675,0.1,0.1935483870967742,-0.48558016980645163,0.10880382773498061,0.15835183673149458,0.3881578947368421,0.8794158700192869,0.8794158700192871,0.38815789473684215,0.07894736842105263,0.0,16,1.4909327415518994,972,243,304,0,0,0
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.07799144021390923,0.6872716275817025,0.5906057213979419,-0.5164062398983404,0.1,0.16129032258064516,-0.36685283635483873,0.5139064911335334,0.24260916173364147,0.4440789473684211,1.0356372599660644,1.0356372599660646,0.444078947368421,0.13157894736842105,0.05263157894736842,16,1.712035088813165,972,243,304,0,0,0
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.5448965720475353,0.3173877253003875,0.25709099599290525,0.25452965528511695,0.1,0.25,0.8510619462916668,0.8658986287006255,0.25555888333410365,0.5857740585774058,0.5160295054950869,0.5160295054950867,0.5891137566137564,0.3266666666666667,0.0,15,1.4410703922615624,758,190,239,0,0,0
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.4804154586017118,0.3132778167855628,0.26428674991686035,0.21906935246379722,0.1,0.25,0.8310566061666668,0.722786649133437,0.0,0.5166666666666667,0.5030859439870605,0.5030859439870605,0.5197230003112356,0.1517857142857143,0.0,15,1.4254784257779063,757,190,240,0,0,0
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.5608631149374391,0.31105282874753454,0.24342924594502732,0.27878476671089947,0.1,0.3333333333333333,1.0164212415,0.9666598213884082,0.11635782771561437,0.597457627118644,0.5093147626372679,0.509314762637268,0.5863966697790226,0.1982142857142857,0.07142857142857142,15,1.4034496490042894,760,191,236,0,0,0
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.5169680830924946,0.2689862174829752,0.22454882098040968,0.35272707348121446,0.1,0.20833333333333334,0.9258361990833333,0.6028001844703605,0.0,0.6286919831223629,0.5149566117399901,0.5149566117399902,0.6306255835667599,0.34750000000000003,0.058823529411764705,15,1.3857434573893912,760,190,237,0,0,0
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.4785996094666668,0.2930320698042672,0.22306273333387694,0.2119811646647437,0.1,0.125,0.9414703894583333,0.4272121501854683,5.190929773626485,0.6638297872340425,0.5339076272763671,0.5339076272763671,0.6526095980043348,0.41500000000000004,0.0625,15,1.458228024788641,761,191,235,0,0,0
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Human,Activity,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.10500040992525686,1.3658453603954537,1.0760648414777918,-0.42539768937195177,0.1,0.1792452830188679,0.2057091867830189,0.3738987722407309,0.0,0.6729857819905213,2.631907732647201,2.6319077326472016,0.6727042908931453,0.3205128205128205,0.0,76,2.128858710236153,3432,858,1055,0,0,0
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Human,Activity,43,1,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.2721498140143805,1.161736711102262,0.9077168480282982,-0.1306589411889505,0.1,0.22727272727272727,0.3381260798909091,0.4538932882154204,0.8991360378978268,0.7557182067703568,2.621840875656861,2.6218408756568605,0.7526779786261212,0.5,0.13333333333333333,76,2.0989953759558246,3401,851,1093,0,0,0
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Human,Activity,44,2,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.2044027189611916,1.3413989254927876,1.0510497843071998,-0.05185357822890735,0.1,0.17272727272727273,0.29918378007272733,0.3995747921364923,0.0,0.7008234217749314,2.7101401020480957,2.7101401020480957,0.703068447505367,0.4476190476190476,0.07142857142857142,76,2.303189294475905,3401,851,1093,0,0,0
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Human,Activity,45,3,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.20753516426079435,1.2451669123388713,0.9906614882794306,0.007606474092503368,0.1,0.11214953271028037,0.17198380211214956,0.3496884702790036,0.7263162521057953,0.7412982126058325,2.77527446711975,2.775274467119751,0.7419717891757367,0.5,0.0625,76,2.3064232594859124,3425,857,1063,0,0,0
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Human,Activity,46,4,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.0067473037794780755,1.7289595445644663,1.334364219113572,-0.854296693985084,0.1,0.09523809523809523,-0.43955469139047615,-0.1189990209064937,0.5057075586279388,0.6147934678194045,2.753395841001526,2.7533958410015256,0.6144819788055083,0.22087912087912087,0.0,75,2.31561802744038,3443,861,1041,0,0,0
PA_I34A1_Wu_2015,PA_I34A1,Virus,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,standard_split,0.8,0.16464099638562868,0.617108263963143,0.4055142064314469,-0.12338172299867645,0.1,0.0625,0.47616373493749997,0.015424697336449295,8.021781944561786,0.639871382636656,0.8321995004481814,0.8321995004481813,0.6498765432098764,0.0,0.0,135,1.7294753400793936,1207,302,311,0,0,0
