assay_id,uniprot_id,seed,fold,split,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,479,0.18517194755440713,0.40766419092745687,0.30958261528015135
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,718,0.2006528560976464,0.44174609231399,0.33690990867614756
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,957,0.20085295659078198,0.44218662235493655,0.39268852396011356
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,240,0.18901547371566296,0.41392641599951785,0.27049910259246834
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,479,0.18561041162705869,0.40646964476865005,0.3097034462928772
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,718,0.1926985695764547,0.4219920554917297,0.3264564445495606
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,957,0.20645400045438744,0.4521151776462519,0.3960726632118225
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,240,0.17219838096459705,0.3735678689540896,0.2644163992881775
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,479,0.18055395140777297,0.39169447750213826,0.3009805172920228
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,718,0.18590376146676485,0.4033003772315767,0.34417073192596437
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,957,0.20077847234168897,0.43556963558189793,0.4172328710079193
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,50,1.0501661462870278,0.5228288177152847,1.746175765991211
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,99,1.0932512137415373,0.5442788663176586,1.746175765991211
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,149,1.0867970439527335,0.5410656357522432,1.746175765991211
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,198,1.1078845527184173,0.5515641243156993,1.746175765991211
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,50,1.0438304788023913,0.5566311702060402,1.650670980957031
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,99,1.142396631310308,0.6091923800263709,1.650670980957031
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,149,1.1052990132713143,0.5894097707231882,1.650670980957031
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,198,1.1527873989005626,0.6147333421275526,2.3251342530517576
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,50,0.862304128855666,0.44243007471216067,1.5831919117128295
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,99,0.8753119297841057,0.4491041032179128,1.5831919117128295
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,149,0.9093783711213016,0.46658287628837763,1.5831919117128295
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,198,0.9339024380841447,0.479165658181137,1.5831919117128295
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,50,1.0936005198854608,0.5630585841607251,2.040345644500732
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,99,1.1687029310880954,0.601726321190734,2.040345644500732
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,149,1.194660288955575,0.6150909025928598,2.040345644500732
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,198,1.1442119711610845,0.5891167393823017,2.13315486907959
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,50,0.8581527966670184,0.4213085583520031,1.9537625069885256
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,99,0.923834539862701,0.45355489099031177,1.9537625069885256
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,149,1.016871083829677,0.4992310134302981,1.9537625069885256
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,198,1.0181805872486112,0.49987391175764834,1.9537625069885256
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,250,0.42333403566914307,0.37184826025337636,0.7247108469452517
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,500,0.4835861315669829,0.4247725119044808,0.7902230322115479
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,750,0.49474366085857824,0.43457306538288903,0.8759843877514039
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,1000,0.5138657221749932,0.4513695065708224,1.0345874117140197
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,250,0.4656565361464879,0.4055232816529732,0.7083056534992678
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,500,0.45078612829475867,0.3925731861996704,0.8425635542475587
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,750,0.4997273292791958,0.43519429186585,0.93691379897699
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,1000,0.5212491653028458,0.4539368733481857,1.138796186602478
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,250,0.4663303129360627,0.40674613282782923,0.7971213873482055
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,500,0.48602906150053926,0.423927923455382,0.8334474076774292
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,750,0.4938080909590522,0.43071300703590776,0.9028984332907717
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,1000,0.5055068416166418,0.44091697932098634,1.0626237686851807
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,250,0.464968599201065,0.40420315812791247,0.7991750979461059
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,500,0.4776979474748282,0.4152689436067728,0.8371359997280883
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,750,0.4891791360315737,0.42524968785847617,0.9034620329939574
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,1000,0.5156911308785848,0.44829690451750653,1.0602772031204224
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,250,0.4360789310176964,0.3748220193180122,0.6776089005818482
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,500,0.4372989020171934,0.3758706184614602,0.8216091017559815
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,750,0.468565032352791,0.40274473063491273,0.90221985128125
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,1000,0.49164799082787536,0.4225851780678428,1.2159065346949767
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,92,0.511594599282111,0.5251982429689862,0.854547068949585
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,184,0.5962913047973099,0.6121470907173082,0.8845890094591675
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,276,0.55438997662592,0.5691315781130681,0.9323617208077393
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,368,0.579261801431002,0.5946647614292945,1.0737644381209106
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,92,0.4839365316174032,0.5362414621905057,0.901196503881073
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,184,0.4697467066574889,0.5205179695678254,0.9223375423343505
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,276,0.4981809978617122,0.5520255018484386,0.9223375423343505
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,368,0.5528266887781028,0.612577419889176,1.5774865697319642
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,92,0.43630925252425784,0.5303181487077051,0.7123023823377685
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,184,0.523499171190119,0.6362943478951935,0.7867160455393066
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,276,0.5408497322817186,0.6573833286672102,0.7867160455393066
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,368,0.5410705958630326,0.6576517803786551,1.0017482701601563
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,92,0.5111722687450414,0.5621211528297672,0.8389076082542725
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,184,0.4747186865131714,0.5220342175207353,1.0002929234178162
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,276,0.5547013960144417,0.6099888575126149,1.0002929234178162
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,368,0.5529024599439968,0.6080106202732041,1.1002643767656861
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,92,0.4608465816341687,0.4991481842825893,0.7862513831013184
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,184,0.5044229226068339,0.5463462157772686,0.8525735848683471
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,276,0.5501064714287721,0.595826588106811,0.8544275451059571
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,368,0.5737446714488412,0.6214293919247038,1.2421232259183963
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,538,0.5640450781881171,0.5682740191943205,0.8520839941127083
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,1076,0.5748922670126657,0.5792025350677099,0.9331098262905306
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,1614,0.5891656367235297,0.593582919697773,0.9467891796856209
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,2151,0.5861504193111498,0.5905450956231759,1.0152526640139672
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,538,0.6075567982228868,0.5999894709132689,0.9088471548959633
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,1076,0.5997650147289192,0.5922947367424214,0.9622855084919524
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,1614,0.5853127356609511,0.5780224657434884,0.9976819741282488
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,2151,0.5923342196954531,0.5849564947975774,1.0676685274030961
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,538,0.5748109824475323,0.5707629641555747,0.8578147173365807
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,1076,0.5715428039084657,0.5675178012632364,0.8865714459612302
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,1614,0.572661503147531,0.5686286222342776,0.9982179739192246
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,2151,0.5766351942972393,0.5725743292727705,1.073564628625297
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,538,0.5655225199300771,0.5688814367892778,0.8381960127892882
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,1076,0.564683876105563,0.5680378118459193,0.9155114175932743
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,1614,0.5713091960127633,0.5747024827921138,0.9659026958660097
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,2151,0.5831976362990177,0.5866615343822505,1.0504238332473257
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,538,0.5602850525719035,0.5598228202652047,0.836458294071269
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,1076,0.5662074404607376,0.5657403222142792,0.8925609174303626
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,1614,0.5842489889424755,0.5837669865106674,0.9045134798404607
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,2151,0.590127885135438,0.5896410326442973,1.2445835941411252
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,91,0.2780202170663334,0.7424844206865604,0.3583356314064331
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,182,0.29728590061627475,0.7939356066493994,0.442512007399292
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,273,0.28660430711342566,0.7654092036141843,0.442512007399292
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,363,0.2898199483648134,0.7739969371138052,0.8379978500731505
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,91,0.2825698312978457,0.8151573555328913,0.37761223048400877
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,182,0.26578905110179946,0.7667481663934842,0.44969365339398193
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,273,0.26839820831585587,0.7742750622585206,0.5385612860067137
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,363,0.2621870495273753,0.7563571134472198,0.6088597598619232
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,91,0.31226260772014575,0.8046185197273732,0.4090905209260254
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,182,0.3035782327856373,0.7822411721621978,0.45648252198852535
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,273,0.29717677901683975,0.7657463113360523,0.4924288234979553
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,363,0.3007153560187517,0.7748642925442648,0.5328767316038818
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,91,0.29014806603016013,0.7668691176857916,0.4205432023682251
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,182,0.2863277377533712,0.756771887623308,0.42717658159539784
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,273,0.2868480170295534,0.7581469996994801,0.5275384129023744
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,363,0.2965324258380401,0.7837431518292713,0.6349420344463805
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,91,0.2780486738658132,0.8145816275327389,0.3808142133973388
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,182,0.2790819123946382,0.8176086411513902,0.4542602981454469
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,273,0.2703706128756555,0.7920876974927175,0.4665127721767883
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,363,0.2664815840676791,0.7806942555752351,0.5423947658157654
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,27,0.8065175578704087,0.40369906093982566,1.6987142699806839
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,54,0.9843684221414944,0.49272158275962996,1.6987142699806839
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,81,1.0122734677703384,0.5066893390792728,1.6987142699806839
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,107,0.9848123680278585,0.49294379805511157,1.6987142699806839
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,27,0.9256250613288423,0.4385648671887298,1.7283205855947332
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,54,0.9706308623691242,0.4598887962617148,1.7283205855947332
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,81,0.9141105466252947,0.433109243931885,1.7283205855947332
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,107,0.915883738815234,0.43394938950461226,1.7283205855947332
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,27,0.7264357123760563,0.3464720392725584,1.4394248854000153
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,54,1.0404694360639273,0.49624978669443476,1.4394248854000153
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,81,1.0412603446137154,0.4966270089227127,1.4394248854000153
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,107,1.0179876611356438,0.48552714975194267,1.4394248854000153
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,27,0.8683111579303281,0.4703705360358076,1.5967985725676865
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,54,0.9620305130065214,0.5211389994852389,1.5967985725676865
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,81,0.9107159157788509,0.4933415050225711,1.5967985725676865
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,107,0.8842305836379666,0.47899420594387637,1.5967985725676865
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,27,0.9793516116318328,0.4481136987457477,1.6959399785860851
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,54,1.145466175172616,0.5241213456415996,1.6959399785860851
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,81,1.0368632187197937,0.4744288021947087,1.6959399785860851
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,46,4,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,107,1.0107457216462286,0.4624784382226562,1.6959399785860851
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,119,0.34897239362073046,0.5081951024896404,0.4738928998220215
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,238,0.33408972229333983,0.48652203946574163,0.5153829892322692
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,357,0.36625990754481524,0.5333702454838726,0.6082184217779082
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,42,0,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,475,0.3630456383544307,0.5286894286327493,0.6965954957472533
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,119,0.289859735138346,0.5240714492973159,0.4723238864651337
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,238,0.3111038399604535,0.5624811608008199,0.5065821093317261
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,357,0.3195671988869576,0.5777830611369236,0.6400810799616699
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,43,1,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,475,0.30815572838338023,0.5571509237254649,0.9394795886306764
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,119,0.36160922534611695,0.5691231492171256,0.43313202544085694
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,238,0.33663669379455174,0.529819821745468,0.4790874812091064
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.75,357,0.3379051161184722,0.5318161438991298,0.5416901504314879
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,44,2,random_variant,esm2_residue_ridge_probe,mondrian_substitution,1.0,475,0.3286440812915928,0.5172405497597983,0.8659141836445465
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.25,119,0.28463308437180684,0.4433488844204001,0.5042372469602203
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,45,3,random_variant,esm2_residue_ridge_probe,mondrian_substitution,0.5,238,0.3019188780519687,0.47027350339550916,0.5224774584156953
